H,13,17,7,7,31.56,30.6,32.8,81.75,80,83,1006.72,1006,1007,811.61,759.8,819.8,119,0.85,240,0,0,0,0,0,0,*
H,14,17,7,7,32.5,31.6,33.2,84.51,83,87,1006,1006,1006,766.2,738.3,799,163,1.09,240,0,0,0,0,0,0,*
H,15,17,7,7,33.54,32.8,34.2,92.51,86,96,1005.99,1005,1006,705.67,645.8,746.5,245,0.55,240,0,0,0,0,0,0,*
H,16,17,7,7,33.79,33.1,34.3,92.79,92,95,1005.14,1005,1006,586.7,511.2,645.8,247,0.55,240,0,0,0,0,0,0,*
H,17,17,7,7,33.64,32.5,34.6,87.18,75,92,1005,1005,1005,437.75,357.6,511.2,216,1.13,240,0,0,0,0,0,0,*
H,18,17,7,7,32.09,31.1,32.9,68.8,62,75,1005,1005,1005,281.38,202.2,358.8,137,0.42,240,0,0,0,0,0,0,*
H,19,17,7,7,30.27,29.2,31.2,53.4,39,63,1005.2,1005,1006,132.62,69.4,201,128,0.38,240,0,0,0,0,0,0,*
H,20,17,7,7,28.26,27.1,29.3,20.41,10,38,1006,1006,1006,26.79,0.2,69.1,127,0.32,240,0,0,0,0,0,0,*
H,21,17,7,7,26.47,26,27.2,38.2,26,50,1006.85,1006,1007,2.97,0,4.4,131,0.84,240,0,0,0,0,0,0,*
H,22,17,7,7,25.51,25,26,61.64,50,69,1007,1007,1007,3.62,2.6,4.7,32,0.32,240,0,0,0,0,0,0,*
H,23,17,7,7,24.7,24.5,25.1,72.82,69,75,1007.62,1007,1008,3.46,2.3,4.7,9,0.31,240,0,0,0,0,0,0,*
H,0,18,7,7,24.05,23.4,24.6,76.53,74,79,1007.08,1007,1008,3.36,2.3,4.7,65,0.61,240,0,0,0,0,0,0,19.8,34.6,10,96,1005,1008,*
H,1,18,7,7,23.2,23.1,23.4,83.45,79,86,1007.01,1007,1008,3.4,2.3,4.4,24,0.44,240,0,0,0,0,0,0,*
H,2,18,7,7,22.71,22.1,23.1,84.35,82,86,1007,1007,1007,3.41,2.6,4.4,8,0.15,240,0,0,0,0,0,0,*
H,3,18,7,7,21.92,21.6,22.1,78.85,78,82,1006.94,1006,1007,3.44,2.3,4.4,6,0.2,240,0,0,0,0,0,0,*
H,4,18,7,7,21.51,21.3,21.7,78.76,77,82,1006.5,1006,1007,3.39,2.3,4.4,16,0.22,240,0,0,0,0,0,0,*
H,5,18,7,7,21.14,20.9,21.4,83.09,82,86,1006.98,1006,1007,3.64,0,12.9,14,0.26,240,0,0,0,0,0,0,*
H,6,18,7,7,21.33,21,22,84.37,80,87,1007,1007,1007,54.73,12.9,110.8,8,0.18,240,0,0,0,0,0,0,*
H,7,18,7,7,22.65,22,23.3,77.17,74,80,1007,1007,1007,184.6,112.2,261.3,12,0.26,240,0,0,0,0,0,0,*
H,8,18,7,7,24.41,23.2,25.4,70.66,66,74,1007,1007,1007,338.52,262.7,414.3,17,0.35,240,0,0,0,0,0,0,*
